Author;Work;Location;Text;MVI;SID
Xenophon (0032);Cyropaedia (007);7.2.14.1;ἐξέσται δέ σοι ἰδόντι ταῦτα ἐλθόντα ἔτι καὶ περὶ τῆς ἁρπαγῆς βουλεύσασθαι.;ἔξεστι;3700
Xenophon (0032);Cyropaedia (007);7.4.7.2;ὁ δὲ Ἀδούσιος ἀπεκρίνατο ὅτι καὶ τῇ παρούσῃ ἐξείη ἄλλοσε χρῆσθαι στρατιᾷ·;ἔξεστι;3816
Xenophon (0032);Cyropaedia (007);7.5.49.1;ἐπεὶ δ’ ἔτυχές ποτε καὶ ἐμοῦ δεηθεὶς ἐξαγγεῖλαι πρὸς Μήδους τὰ παρὰ Κυαξάρου, ἐλογιζόμην, εἰ ταῦτα προθύμως σοι συλλάβοιμι, ὡς οἰκεῖός τέ σοι ἐσοίμην καὶ ἐξέσοιτό μοι διαλέγεσθαί σοι ὁπόσον χρόνον βουλοίμην.;ἔξεστι;3973
Xenophon (0032);Cyropaedia (007);8.1.30.3;ὅταν γὰρ ὁρῶσιν, ᾧ μάλιστα ἔξεστιν ὑβρίζειν, τοῦτον σωφρονοῦντα, οὕτω μᾶλλον οἵ γε ἀσθενέστεροι ἐθέλουσιν οὐδὲν ὑβριστικὸν ποιοῦντες φανεροὶ εἶναι.;ἔξεστι;4160
Xenophon (0032);Cyropaedia (007);8.2.8.5;οὐ γὰρ δὴ ἔξεστιν ἐκεῖ ταῦτα ἔχειν ᾧ ἂν μὴ βασιλεὺς δῷ.;ἔξεστι;4233
Xenophon (0032);Cyropaedia (007);8.3.12.4;ἐπὶ δὲ τούτοις ἤδη αὐτὸς ἐκ τῶν πυλῶν προυφαίνετο ὁ Κῦρος ἐφ’ ἅρματος ὀρθὴν ἔχων τὴν τιάραν καὶ χιτῶνα πορφυροῦν μεσόλευκον (ἄλλῳ δ’ οὐκ ἔξεστι μεσόλευκον ἔχειν), καὶ περὶ τοῖς σκέλεσιν ἀναξυρίδας ὑσγινοβαφεῖς, καὶ κάνδυν ὁλοπόρφυρον.;ἔξεστι;4344
Xenophon (0032);Cyropaedia (007);8.3.50.1;οὕτω δὴ ὅ τε Φεραύλας ὑπερήδετο ὅτι ἐξέσοιτο αὐτῷ ἀπαλλαγέντι τῆς τῶν ἄλλων κτημάτων ἐπιμελείας ἀμφὶ τοὺς φίλους ἔχειν, ὅ τε Σάκας ὅτι ἔμελλε πολλὰ ἔχων πολλοῖς χρήσεσθαι.;ἔξεστι;4482
Xenophon (0032);Cyropaedia (007);8.8.7.1;τοιγαροῦν ὅστις ἂν πολεμῇ αὐτοῖς, πᾶσιν ἔξεστιν ἐν τῇ χώρᾳ αὐτῶν ἀναστρέφεσθαι ἄνευ μάχης ὅπως ἂν βούλωνται διὰ τὴν ἐκείνων περὶ μὲν θεοὺς ἀσέβειαν, περὶ δὲ ἀνθρώπους ἀδικίαν.;ἔξεστι;4908
Xenophon (0032);Economics (003);4.3.4;καὶ ἐν ἐνίαις μὲν τῶν πόλεων, μάλιστα δὲ ἐν ταῖς εὐπολέμοις δοκούσαις εἶναι, οὐδ’ ἔξεστι τῶν πολιτῶν οὐδενὶ βαναυσικὰς τέχνας ἐργάζεσθαι.;ἔξεστι;188
Xenophon (0032);Economics (003);9.16.1;πρὸς δὲ τούτοις ἐδίδασκον αὐτήν, ἔφη, ὡς οὐκ ἂν ἄχθοιτο δικαίως, εἰ πλείω αὐτῇ πράγματα προστάττω ἢ τοῖς οἰκέταις περὶ τὰ κτήματα, ἐπιδεικνύων ὅτι τοῖς μὲν οἰκέταις μέτεστι τῶν δεσποσύνων χρημάτων τοσοῦτον ὅσον φέρειν ἢ θεραπεύειν ἢ φυλάττειν, χρῆσθαι δὲ οὐδενὶ αὐτῶν ἔξεστιν, ὅτῳ ἂν μὴ δῷ ὁ κύριος·;ἔξεστι;482
Xenophon (0032);Hellenica (001);2.3.13.1;ἐπεὶ δὲ ἤρξαντο βουλεύεσθαι ὅπως ἂν ἐξείη αὐτοῖς τῇ πόλει χρῆσθαι ὅπως βούλοιντο, ἐκ τούτου πρῶτον μὲν πέμψαντες εἰς Λακεδαίμονα Αἰσχίνην τε καὶ Ἀριστοτέλην ἔπεισαν Λύσανδρον φρουροὺς σφίσι συμπρᾶξαι ἐλθεῖν, ἕως δὴ τοὺς πονηροὺς ἐκποδὼν ποιησάμενοι καταστήσαιντο τὴν πολιτείαν·;ἔξεστι;518
Xenophon (0032);Hellenica (001);2.3.41.8;ἐξῆν γὰρ αὐτοῖς, εἰ τούτου γε δέοιντο, καὶ μηδένα λιπεῖν ὀλίγον ἔτι χρόνον τῷ λιμῷ πιέσαντας.;ἔξεστι;588
Xenophon (0032);Hellenica (001);3.4.5.8;ἀλλ’ ἔξεστιν, ἔφη, σοὶ τούτων πίστιν λαβεῖν ἦ μὴν ἀδόλως σοῦ πράττοντος ταῦτα ἡμᾶς μηδὲν τῆς σῆς ἀρχῆς ἀδικήσειν ἐν ταῖς σπονδαῖς.;ἔξεστι;1075
Xenophon (0032);Hellenica (001);3.4.15.8;προειπὼν δέ, ὅστις παρέχοιτο ἵππον καὶ ὅπλα καὶ ἄνδρα δόκιμον, ὅτι ἐξέσται αὐτῷ μὴ στρατεύεσθαι, ἐποίησεν οὕτω ταῦτα συντόμως πράττεσθαι ὥσπερ ἄν τις τὸν ὑπὲρ αὑτοῦ ἀποθανούμενον προθύμως ζητοίη.;ἔξεστι;1116
Xenophon (0032);Hellenica (001);4.1.35.3;νῦν δὲ ἔξεστί σοι μεθ’ ἡμῶν γενομένῳ μηδένα προσκυνοῦντα μηδὲ δεσπότην ἔχοντα ζῆν καρπούμενον τὰ σαυτοῦ.;ἔξεστι;1329
Xenophon (0032);Hellenica (001);4.8.4.1;ὦ ἄνδρες, νῦν ἔξεστιν ὑμῖν καὶ πρόσθεν φίλοις οὖσι τῇ πόλει ἡμῶν εὐεργέτας φανῆναι τῶν Λακεδαιμονίων.;ἔξεστι;1732
Xenophon (0032);Hellenica (001);5.2.26.1;ἔξεστί σοι, ὦ Φοιβίδα, τῇδε τῇ ἡμέρᾳ μέγιστα ἀγαθὰ τῇ σεαυτοῦ πατρίδι ὑπουργῆσαι·;ἔξεστι;2074
Xenophon (0032);Hellenica (001);5.4.26.2;ἔξεστί σοι, ὦ υἱέ, σῶσαι τὸν πατέρα, δεηθέντι Ἀρχιδάμου εὐμενῆ Ἀγησίλαον ἐμοὶ εἰς τὴν κρίσιν παρασχεῖν.;ἔξεστι;2309
Xenophon (0032);Hellenica (001);6.1.5.1;ὅτι μέν, ὦ Πολυδάμα, καὶ ἄκουσαν τὴν ὑμετέραν πόλιν δυναίμην ἂν παραστήσασθαι ἔξεστί σοι ἐκ τῶνδε λογίζεσθαι.;ἔξεστι;2474
Xenophon (0032);Hellenica (001);7.1.10.1;ὡς δὲ καὶ ἀναγκαία οὐδὲν ἧττον τούτοις ἡ κατὰ γῆν ἐπιμέλεια ἢ ὑμῖν ἡ κατὰ θάλατταν ἐκ τῶν ἔργων ἔξεστι γιγνώσκειν.;ἔξεστι;3091
Xenophon (0032);Hellenica (001);7.1.17.1;ὡς δὲ οἱ σωθέντες ἐκ τοῦ πράγματος ἀπέφυγον ἐπὶ τὸν ἐγγύτατα λόφον, ἐξὸν τῷ Λακεδαιμονίων πολεμάρχῳ λαβόντι ὁπόσους μὲν ἐβούλετο τῶν συμμάχων ὁπλίτας, ὁπόσους δὲ πελταστάς, κατέχειν τὸ χωρίον, καὶ γὰρ τὰ ἐπιτήδεια ἐξῆν ἀσφαλῶς ἐκ Κεγχρειῶν κομίζεσθαι, οὐκ ἐποίησε ταῦτα, ἀλλὰ μάλα ἀπορούντων τῶν Θηβαίων πῶς χρὴ ἐκ τοῦ πρὸς Σικυῶνα βλέποντος καταβῆναι ἢ πάλιν ἀπελθεῖν, σπονδὰς ποιησάμενος, ὡς τοῖς πλείστοις ἐδόκει, πρὸς Θηβαίων μᾶλλον ἢ πρὸς ἑαυτῶν, οὕτως ἀπῆλθε καὶ τοὺς μεθ’ αὑτοῦ ἀπήγαγεν.;ἔξεστι;3117
Xenophon (0032);Hellenica (001);7.2.20.2;ὦ Χάρης, ἔξεστί σοι τήμερον κάλλιστον ἔργον διαπράξασθαι.;ἔξεστι;3301
Xenophon (0032);Hellenica (001);7.3.6.10;"τί δὲ πείσεται ἡ πόλις, εἰ ἐξέσται τῷ βουλομένῳ ἀποκτεῖναι πρὶν δηλῶσαι ὅτου ἕνεκα ἥκει ἕκαστος;";ἔξεστι;3341
Xenophon (0032);Hellenica (001);7.5.12.1;τό γε μὴν ἐντεῦθεν γενόμενον ἔξεστι μὲν τὸ θεῖον αἰτιᾶσθαι, ἔξεστι δὲ λέγειν ὡς τοῖς ἀπονενοημένοις οὐδεὶς ἂν ὑποσταίη.;ἔξεστι;3564
Xenophon (0032);Hiero (008);1.26.3;ἐν γὰρ τούτῳ ἔξεστιν ὑμῖν ὅ τι ἂν κάλλιστον ἴδητε τούτῳ συνεῖναι.;ἔξεστι;68
Xenophon (0032);Hiero (008);2.8.1;εὐθὺς γὰρ τοῖς μὲν ἰδιώταις, ἂν μὴ ἡ πόλις αὐτῶν κοινὸν πόλεμον πολεμῇ, ἔξεστιν ὅποι ἂν βούλωνται πορεύεσθαι μηδὲν φοβουμένους μή τις αὐτοὺς ἀποκτείνῃ, οἱ δὲ τύραννοι πάντες πανταχῇ ὡς διὰ πολεμίας πορεύονται.;ἔξεστι;107
Xenophon (0032);Hiero (008);4.9.2;τοῖς μὲν γὰρ ἰδιώταις ἔξεστι τὰς δαπάνας συντέμνειν εἰς τὰ καθ’ ἡμέραν ὅπῃ βούλονται, τοῖς δὲ τυράννοις οὐκ ἐνδέχεται.;ἔξεστι;154
Xenophon (0032);Hiero (008);11.9.1;περίβλεπτος δὲ ὢν οὐχ ὑπὸ ἰδιωτῶν μόνον ἀλλὰ καὶ ὑπὸ πολλῶν πόλεων ἀγαπῷο ἄν, καὶ θαυμαστὸς οὐκ ἰδίᾳ μόνον ἀλλὰ καὶ δημοσίᾳ παρὰ πᾶσιν ἂν εἴης, καὶ ἐξείη μὲν ἄν σοι ἕνεκεν ἀσφαλείας, εἴ ποι βούλοιο, θεωρήσοντι πορεύεσθαι, ἐξείη δ’ ἂν αὐτοῦ μένοντι τοῦτο πράττειν.;ἔξεστι;308
Xenophon (0032);Memorabilia (002);1.1.9.1;δαιμονᾶν δὲ καὶ τοὺς μαντευομένους ἃ τοῖς ἀνθρώποις ἔδωκαν οἱ θεοὶ μαθοῦσι διακρίνειν (οἷον εἴ τις ἐπερωτῴη πότερον ἐπιστάμενον ἡνιοχεῖν ἐπὶ ζεῦγος λαβεῖν κρεῖττον ἢ μὴ ἐπιστάμενον, ἢ πότερον ἐπιστάμενον κυβερνᾶν ἐπὶ τὴν ναῦν κρεῖττον λαβεῖν ἢ μὴ ἐπιστάμενον) ἢ ἃ ἔξεστιν ἀριθμήσαντας ἢ μετρήσαντας ἢ στήσαντας εἰδέναι·;ἔξεστι;29
Xenophon (0032);Memorabilia (002);1.1.10.4;καὶ ἔλεγε μὲν ὡς τὸ πολύ, τοῖς δὲ βουλομένοις ἐξῆν ἀκούειν.;ἔξεστι;35
Xenophon (0032);Memorabilia (002);1.2.35.6;καὶ ὁ Χαρικλῆς, ὅσουπερ, εἶπε, χρόνου βουλεύειν οὐκ ἔξεστιν, ὡς οὔπω φρονίμοις οὖσι·;ἔξεστι;141
Xenophon (0032);Memorabilia (002);1.4.9.3;ὥστε κατά γε τοῦτο ἔξεστί σοι λέγειν, ὅτι οὐδὲν γνώμῃ, ἀλλὰ τύχῃ πάντα πράττεις.;ἔξεστι;313
Xenophon (0032);Memorabilia (002);2.1.18.1;"ὁ Σωκράτης ἔφη, οὐ δοκεῖ σοι τῶν τοιούτων διαφέρειν τὰ ἑκούσια τῶν ἀκουσίων, ᾗ ὁ μὲν ἑκὼν πεινῶν φάγοι ἂν ὁπότε βούλοιτο καὶ ὁ ἑκὼν διψῶν πίοι καὶ τἆλλα ὡσαύτως, τῷ δ’ ἐξ ἀνάγκης ταῦτα πάσχοντι οὐκ ἔξεστιν ὁπόταν βούληται παύεσθαι;";ἔξεστι;495
Xenophon (0032);Memorabilia (002);2.1.33.12;τοιαῦτά σοι, ὦ παῖ τοκέων ἀγαθῶν Ἡράκλεις, ἔξεστι διαπονησαμένῳ τὴν μακαριστοτάτην εὐδαιμονίαν κεκτῆσθαι.;ἔξεστι;552
Xenophon (0032);Memorabilia (002);2.6.26.1;ἀλλὰ καὶ ἐν τοῖς γυμνικοῖς ἀγῶσι δῆλόν ἐστιν, ὅτι, εἰ ἐξῆν τοῖς κρατίστοις συνθεμένους ἐπὶ τοὺς χείρους ἰέναι, πάντας ἂν τοὺς ἀγῶνας οὗτοι ἐνίκων καὶ πάντα τὰ ἆθλα οὗτοι ἐλάμβανον.;ἔξεστι;773
Xenophon (0032);Memorabilia (002);2.6.34.4;ταῦτα μὲν δή, ἔφη ὁ Σωκράτης, ἐξέσται μοι λέγειν περὶ σοῦ πρὸς οὓς ἂν βούλῃ φίλους ποιήσασθαι·;ἔξεστι;807
Xenophon (0032);Memorabilia (002);3.9.12.1;"εἰ δέ τις πρὸς ταῦτα λέγοι ὅτι τῷ τυράννῳ ἔξεστι μὴ πείθεσθαι τοῖς ὀρθῶς λέγουσι, καὶ πῶς ἄν, ἔφη, ἐξείη μὴ πείθεσθαι, ἐπικειμένης γε ζημίας, ἐάν τις τῷ εὖ λέγοντι μὴ πείθηται;";ἔξεστι;1331
Xenophon (0032);Memorabilia (002);4.5.10.7;"τῷ γὰρ ἂν ἧττον φήσαιμεν τῶν τοιούτων προσήκειν, ἢ ᾧ ἥκιστα ἔξεστι ταῦτα πράττειν, κατεχομένῳ ἐπὶ τῷ σπουδάζειν περὶ τὰς ἐγγυτάτω ἡδονάς;";ἔξεστι;2016
Xenophon (0032);Memorabilia (002);4.5.11.7;ἀλλὰ τοῖς ἐγκρατέσι μόνοις ἔξεστι σκοπεῖν τὰ κράτιστα τῶν πραγμάτων, καὶ λόγῳ καὶ ἔργῳ διαλέγοντας κατὰ γένη τὰ μὲν ἀγαθὰ προαιρεῖσθαι, τῶν δὲ κακῶν ἀπέχεσθαι.;ἔξεστι;2020
Xenophon (0032);Memorabilia (002);4.6.5.1;"ἀνθρώποις δὲ ἆρα ἔξεστιν ὃν ἄν τις τρόπον βούληται χρῆσθαι;";ἔξεστι;2052
Xenophon (0032);On the Art of Horsemanship (013);6.4.1;ἐπειδὰν δὲ ἄγειν δέῃ τὸν ἵππον, τὴν μὲν ὄπισθεν ἀγωγὴν διὰ τάδε οὐκ ἐπαινοῦμεν, ὅτι τῷ μὲν ἄγοντι οὕτως ἥκιστα ἔστι φυλάξασθαι, τῷ δὲ ἵππῳ οὕτως μάλιστα ἔξεστι ποιῆσαι ὅ τι ἂν βούληται.;ἔξεστι;164
Xenophon (0032);On the Art of Horsemanship (013);6.5.3;ἔξεστι μὲν γὰρ τῷ ἵππῳ καθ’ ὁπότερ’ ἂν βούληται τῶν πλαγίων κακουργεῖν, ἔξεστι δὲ ἀναστρεφόμενον ἀντίον γίγνεσθαι τῷ ἄγοντι.;ἔξεστι;166
Xenophon (0032);On the Cavalry Commander (012);4.12.1;ἔτι δὲ τῷ κρυπτὰς ἔχοντι φυλακὰς ἐξέσται μὲν φανεροῖς ὀλίγοις ἔμπροσθεν τῶν κρυπτῶν φυλάττοντα πειρᾶσθαι τοὺς πολεμίους εἰς ἐνέδρας ὑπάγειν·;ἔξεστι;138
Xenophon (0032);On the Cavalry Commander (012);5.15.4;ἢν δ’ ἅπαξ δόξῃ τις φιλοκίνδυνος εἶναι, ἔξεστι καὶ ἡσυχίαν ἔχοντα, προσποιούμενον δὲ πράξειν τι, πράγματα παρέχειν τοῖς πολεμίοις.;ἔξεστι;186
Xenophon (0032);Symposium (004);4.7.1;καὶ πρὸς τούτοις γε ἄλλο οἶδα, καὶ ὑμῖν αὐτίκα μάλ’ ἔξεστι πειρᾶσθαι.;ἔξεστι;252
Xenophon (0032);Symposium (004);4.30.5;καὶ γὰρ δὴ καὶ προσετάττετο μὲν ἀεί τί μοι δαπανᾶν ὑπὸ τῆς πόλεως, ἀποδημῆσαι δὲ οὐδαμοῦ ἐξῆν.;ἔξεστι;333
Xenophon (0032);Symposium (004);4.31.1;νῦν δ’ ἐπειδὴ τῶν ὑπερορίων στέρομαι καὶ τὰ ἔγγεια οὐ καρποῦμαι καὶ τὰ ἐκ τῆς οἰκίας πέπραται, ἡδέως μὲν καθεύδω ἐκτεταμένος, πιστὸς δὲ τῇ πόλει γεγένημαι, οὐκέτι δὲ ἀπειλοῦμαι, ἀλλ’ ἤδη ἀπειλῶ ἄλλοις, ὡς ἐλευθέρῳ τε ἔξεστί μοι καὶ ἀποδημεῖν καὶ ἐπιδημεῖν·;ἔξεστι;334
Xenophon (0032);Symposium (004);7.4.1;καὶ γὰρ δὴ οὐδὲ πάνυ τι σπάνιον τό γε θαυμασίοις ἐντυχεῖν, εἴ τις τούτου δεῖται, ἀλλ’ ἔξεστιν αὐτίκα μάλα τὰ παρόντα θαυμάζειν, τί ποτε ὁ μὲν λύχνος διὰ τὸ λαμπρὰν φλόγα ἔχειν φῶς παρέχει, τὸ δὲ χαλκεῖον λαμπρὸν ὂν φῶς μὲν οὐ ποιεῖ, ἐν αὑτῷ δὲ ἄλλα ἐμφαινόμενα παρέχεται·;ἔξεστι;564
Xenophon (0032);Ways and Means (011);4.24.1;ἀπὸ δὲ τούτων ἢν εἰς ἄλλα ἀνδράποδα τιθῆται εἴκοσι, τοῖς τετταράκοντα ἤδη ἐξέσται τῇ πόλει χρῆσθαι εἰς ἄλλο ὅ τι ἂν δέῃ.;ἔξεστι;109
Aeschines (0026);Against Ctesiphon (003);148.7;οὐ γὰρ ῥήτωρ ἀστράτευτος καὶ λιπὼν τὴν τάξιν αὐτοὺς ἐνουθέτησεν, ἀλλ’ ὁ Φωκικὸς πόλεμος δεκέτης γεγονὼς ἀείμνηστον παιδείαν αὐτοὺς ἐπαίδευσε—τούτων ἐχόντων οὕτως αἰσθόμενος Δημοσθένης, καὶ τοὺς Βοιωτάρχας ὑποπτεύσας μέλλειν εἰρήνην ἰδίᾳ ποιεῖσθαι, χρυσίον ἄνευ αὑτοῦ παρὰ Φιλίππου λαβόντας, ἀβίωτον ἡγησάμενος εἶναι εἴ τινος ἀπολειφθήσεται δωροδοκίας, ἀναπηδήσας ἐν τῇ ἐκκλησία, οὐδενὸς ἀνθρώπων λέγοντος οὔθ’ ὡς δεῖ ποιεῖσθαι πρὸς Φίλιππον εἰρήνην οὔθ’ ὡς οὐ δεῖ, ἀλλ’ ὡς ᾤετο κήρυγμά τι τοῦτο τοῖς Βοιωτάρχαις προκηρύττων ἀναφέρειν αὑτῷ τὰ μέρη τῶν λημμάτων, διώμνυτο τὴν Ἀθηνᾶν, ἣν ὡς ἔοικε Φειδίας ἐνεργολαβεῖν ἠργάσατο καὶ ἐνεπιορκεῖν Δημοσθένει, ἦ μήν, εἴ τις ἐρεῖ ὡς χρὴ πρὸς Φίλιππον εἰρήνην ποιήσασθαι, ἀπάξειν εἰς τὸ δεσμωτήριον ἐπιλαβόμενος τῶν τριχῶν, ἀπομιμούμενος τὴν Κλεοφῶντος πολιτείαν, ὃς ἐπὶ τοῦ πρὸς Λακεδαιμονίους πολέμου, ὡς λέγεται, τὴν πόλιν ἀπώλεσεν.;ἔοικα;433
