ID,AUTHOR,WORK,LOCATION,TEXT,MV,SELECT,CHECK,MV_PERSONAL
7399,Plato (0059),Apology (002),31.b.1,"οὐ γὰρ ἀνθρωπίνῳ ἔοικε τὸ ἐμὲ τῶν μὲν ἐμαυτοῦ πάντων ἠμεληκέναι καὶ ἀνέχεσθαι τῶν οἰκείων ἀμελουμένων τοσαῦτα ἤδη ἔτη, τὸ δὲ ὑμέτερον πράττειν ἀεί, ἰδίᾳ ἑκάστῳ προσιόντα ὥσπερ πατέρα ἢ ἀδελφὸν πρεσβύτερον πείθοντα ἐπιμελεῖσθαι ἀρετῆς.",ἔοικα,TRUE,TRUE,FALSE
7470,Plato (0059),Laws (034),879.c.3,"ἔοικεν δὲ νέῳ παντὶ ὑπὸ γέροντος πληγέντι ῥᾳθύμως ὀργὴν ὑποφέρειν, αὑτῷ τιθεμένῳ τιμὴν ταύτην εἰς γῆρας.",ἔοικα,TRUE,TRUE,FALSE
7574,Plato (0059),Cratylus (005),407.d.2,"εἰ δ’ αὖ κατὰ τὸ σκληρόν τε καὶ ἀμετάστροφον, ὃ δὴ ἄρρατον καλεῖται, καὶ ταύτῃ ἂν πανταχῇ πολεμικῷ θεῷ πρέποι Ἄρη καλεῖσθαι.",πρέπω,TRUE,TRUE,FALSE
7575,Plato (0059),Epistles (036),356.c.8,"τούτους δ’ ἐλθόντας νόμους μὲν πρῶτον θεῖναι καὶ πολιτείαν τοιαύτην, ἐν ᾗ βασιλέας ἁρμόττει γίγνεσθαι κυρίους ἱερῶν τε καὶ ὅσων ἄλλων πρέπει τοῖς γενομένοις ποτὲ εὐεργέταις, πολέμου δὲ καὶ εἰρήνης ἄρχοντας νομοφύλακας ποιήσασθαι ἀριθμὸν τριάκοντα καὶ πέντε μετά τε δήμου καὶ βουλῆς.",πρέπω,TRUE,TRUE,FALSE
7576,Plato (0059),Hippias Major (025),291.a.5,"σοὶ μὲν γὰρ οὐκ ἂν πρέποι τοιούτων ὀνομάτων ἀναπίμπλασθαι, καλῶς μὲν οὑτωσὶ ἀμπεχομένῳ, καλῶς δὲ ὑποδεδεμένῳ, εὐδοκιμοῦντι δὲ ἐπὶ σοφίᾳ ἐν πᾶσι τοῖς Ἕλλησιν.",πρέπω,TRUE,TRUE,FALSE
7577,Plato (0059),Hippias Major (025),293.d.6,"ὦ δαιμόνιε, φησί, Σώκρατες, τὰ μὲν τοιαῦτα ἀποκρινόμενος καὶ οὕτω παῦσαι—λίαν γὰρ εὐήθη τε καὶ εὐεξέλεγκτά ἐστιν—ἀλλὰ τὸ τοιόνδε σκόπει εἴ σοι δοκεῖ καλὸν εἶναι, οὗ καὶ νυνδὴ ἐπελαβόμεθα ἐν τῇ ἀποκρίσει, ἡνίκ’ ἔφαμεν τὸν χρυσὸν οἷς μὲν πρέπει καλὸν εἶναι, οἷς δὲ μή, οὔ, καὶ τἆλλα πάντα οἷς ἂν τοῦτο προσῇ·",πρέπω,TRUE,TRUE,FALSE
7581,Plato (0059),Ion (027),540.c.4,"οἷον βουκόλῳ λέγεις δούλῳ ἃ πρέπει εἰπεῖν ἀγριαινουσῶν βοῶν παραμυθουμένῳ, ὁ ῥαψῳδὸς γνώσεται ἀλλ’ οὐχ ὁ βουκόλος;",πρέπω,TRUE,TRUE,FALSE
7582,Plato (0059),Ion (027),540.d.1,ἀλλ’ οἷα ἀνδρὶ πρέπει εἰπεῖν γνώσεται στρατηγῷ στρατιώταις παραινοῦντι;,πρέπω,TRUE,FALSE,FALSE
7590,Plato (0059),Phaedo (004),92.c.4,"οὐδαμῶς, ἔφη ὁ καὶ μήν, ἦ δ’ ὅς, πρέπει γε εἴπερ τῳ ἄλλῳ λόγῳ συνῳδῷ εἶναι καὶ τῷ περὶ ἁρμονίας.",πρέπω,TRUE,TRUE,FALSE
7609,Plato (0059),Gorgias (023),471.a.4,"ᾧ γε προσῆκε μὲν τῆς ἀρχῆς οὐδὲν ἣν νῦν ἔχει, ὄντι ἐκ γυναικὸς ἣ ἦν δούλη Ἀλκέτου τοῦ Περδίκκου ἀδελφοῦ, καὶ κατὰ μὲν τὸ δίκαιον δοῦλος ἦν Ἀλκέτου, καὶ εἰ ἐβούλετο τὰ δίκαια ποιεῖν, ἐδούλευεν ἂν Ἀλκέτῃ καὶ ἦν εὐδαίμων κατὰ τὸν σὸν λόγον.",προσήκω,TRUE,FALSE,FALSE
7612,Plato (0059),Gorgias (023),525.b.1,"προσήκει δὲ παντὶ τῷ ἐν τιμωρίᾳ ὄντι, ὑπ’ ἄλλου ὀρθῶς τιμωρουμένῳ, ἢ βελτίονι γίγνεσθαι καὶ ὀνίνασθαι ἢ παραδείγματι τοῖς ἄλλοις γίγνεσθαι, ἵνα ἄλλοι ὁρῶντες πάσχοντα ἃ ἂν πάσχῃ φοβούμενοι βελτίους γίγνωνται.",προσήκω,TRUE,FALSE,FALSE
7618,Plato (0059),Laches (019),199.d.7,"καὶ τοῦτον οἴει ἂν σὺ ἐνδεᾶ εἶναι σωφροσύνης ἢ δικαιοσύνης τε καὶ ὁσιότητος, ᾧ γε μόνῳ προσήκει καὶ περὶ θεοὺς καὶ περὶ ἀνθρώπους ἐξευλαβεῖσθαί τε τὰ δεινὰ καὶ τὰ μή, καὶ τἀγαθὰ πορίζεσθαι, ἐπισταμένῳ ὀρθῶς προσομιλεῖν;",προσήκω,TRUE,FALSE,FALSE
7619,Plato (0059),Laches (019),200.a.4,"εὖ γε, ὦ Λάχης, ὅτι οὐδὲν οἴει σὺ ἔτι πρᾶγμα εἶναι ὅτι αὐτὸς ἄρτι ἐφάνης ἀνδρείας πέρι οὐδὲν εἰδώς, ἀλλ’ εἰ καὶ ἐγὼ ἕτερος τοιοῦτος ἀναφανήσομαι, πρὸς τοῦτο βλέπεις, καὶ οὐδὲν ἔτι διοίσει, ὡς ἔοικε, σοὶ μετ’ ἐμοῦ μηδὲν εἰδέναι ὧν προσήκει ἐπιστήμην ἔχειν ἀνδρὶ οἰομένῳ τὶ εἶναι.",προσήκω,TRUE,TRUE,FALSE
7621,Plato (0059),Laws (034),672.b.7,"ἐγὼ δὲ τὰ μὲν τοιαῦτα τοῖς ἀσφαλὲς ἡγουμένοις εἶναι λέγειν περὶ θεῶν ἀφίημι λέγειν, τὸ δὲ τοσόνδε οἶδα, ὅτι πᾶν ζῷον, ὅσον αὐτῷ προσήκει νοῦν ἔχειν τελεωθέντι, τοῦτον καὶ τοσοῦτον οὐδὲν ἔχον ποτὲ φύεται·",προσήκω,TRUE,FALSE,FALSE
7623,Plato (0059),Laws (034),758.b.2,"πλῆθος δὲ οὐ δυνατὸν ὀξέως οὐδέποτε οὐδὲν τούτων πράττειν, ἀναγκαῖον δὲ τοὺς μὲν πολλοὺς τῶν βουλευτῶν ἐπὶ τὸν πλεῖστον τοῦ χρόνου ἐᾶν ἐπὶ τοῖς αὑτῶν ἰδίοισι μένοντας εὐθημονεῖσθαι τὰ κατὰ τὰς αὑτῶν οἰκήσεις, τὸ δὲ δωδέκατον μέρος αὐτῶν ἐπὶ δώδεκα μῆνας νείμαντας, ἓν ἐφ’ ἑνὶ παρέχειν αὐτοὺς φύλακας ἰόντι τέ τινί ποθεν ἄλλοθεν εἴτε καὶ ἐξ αὐτῆς τῆς πόλεως ἑτοίμως ἐπιτυχεῖν, ἄντε ἀγγέλλειν βούληταί τις ἐάντ’ αὖ πυνθάνεσθαί τι τῶν ὧν προσήκει πόλει πρὸς πόλεις ἄλλας ἀποκρίνεσθαί τε, καὶ ἐρωτήσασαν ἑτέρας, ἀποδέξασθαι τὰς ἀποκρίσεις, καὶ δὴ καὶ τῶν κατὰ πόλιν ἑκάστοτε νεωτερισμῶν ἕνεκα παντοδαπῶν εἰωθότων ἀεὶ γίγνεσθαι, ὅπως ἂν μάλιστα μὲν μὴ γίγνωνται, γενομένων δέ, ὅτι τάχιστα αἰσθομένης τῆς πόλεως ἰαθῇ τὸ γενόμενον·",προσήκω,TRUE,TRUE,FALSE
7627,Plato (0059),Laws (034),891.b.4,νόμοις οὖν διαφθειρομένοις τοῖς μεγίστοις ὑπὸ κακῶν ἀνθρώπων τίνα καὶ μᾶλλον προσήκει βοηθεῖν ἢ νομοθέτην;,προσήκω,TRUE,TRUE,FALSE
7635,Plato (0059),Parmenides (009),139.c.4,"οὐ γὰρ ἑνὶ προσήκει ἑτέρῳ τινὸς εἶναι, ἀλλὰ μόνῳ ἑτέρῳ ἑτέρου, ἄλλῳ δὲ οὐδενί.",προσήκω,TRUE,FALSE,FALSE
7641,Plato (0059),Phaedo (004),80.b.8,"τούτων οὕτως ἐχόντων ἆρ’ οὐχὶ σώματι μὲν ταχὺ διαλύεσθαι προσήκει, ψυχῇ δὲ αὖ τὸ παράπαν ἀδιαλύτῳ εἶναι ἢ ἐγγύς τι τούτου;",προσήκω,TRUE,FALSE,FALSE
7643,Plato (0059),Phaedo (004),88.a.1,"εἰ γάρ τις καὶ πλέον ἔτι τῷ λέγοντι ἢ ἃ σὺ λέγεις συγχωρήσειεν, δοὺς αὐτῷ μὴ μόνον ἐν τῷ πρὶν καὶ γενέσθαι ἡμᾶς χρόνῳ εἶναι ἡμῶν τὰς ψυχάς, ἀλλὰ μηδὲν κωλύειν καὶ ἐπειδὰν ἀποθάνωμεν ἐνίων ἔτι εἶναι καὶ ἔσεσθαι καὶ πολλάκις γενήσεσθαι καὶ ἀποθανεῖσθαι αὖθις—οὕτω γὰρ αὐτὸ φύσει ἰσχυρὸν εἶναι, ὥστε πολλάκις γιγνομένην ψυχὴν ἀντέχειν—δοὺς δὲ ταῦτα ἐκεῖνο μηκέτι συγχωροῖ, μὴ οὐ πονεῖν αὐτὴν ἐν ταῖς πολλαῖς γενέσεσιν καὶ τελευτῶσάν γε ἔν τινι τῶν θανάτων παντάπασιν ἀπόλλυσθαι, τοῦτον δὲ τὸν θάνατον καὶ ταύτην τὴν διάλυσιν τοῦ σώματος ἣ τῇ ψυχῇ φέρει ὄλεθρον μηδένα φαίη εἰδέναι—ἀδύνατον γὰρ εἶναι ὁτῳοῦν αἰσθέσθαι ἡμῶν—εἰ δὲ τοῦτο οὕτως ἔχει, οὐδενὶ προσήκει θάνατον θαρροῦντι μὴ οὐκ ἀνοήτως θαρρεῖν, ὃς ἂν μὴ ἔχῃ ἀποδεῖξαι ὅτι ἔστι ψυχὴ παντάπασιν ἀθάνατόν τε καὶ ἀνώλεθρον·",προσήκω,TRUE,FALSE,FALSE
7644,Plato (0059),Phaedo (004),95.d.6,"προσήκει γὰρ φοβεῖσθαι, εἰ μὴ ἀνόητος εἴη, τῷ μὴ εἰδότι μηδὲ ἔχοντι λόγον διδόναι ὡς ἀθάνατόν ἐστι.",προσήκω,TRUE,TRUE,FALSE
7646,Plato (0059),Phaedrus (012),233.a.4,καὶ μὲν δὴ βελτίονί σοι προσήκει γενέσθαι ἐμοὶ πειθομένῳ ἢ ἐραστῇ.,προσήκω,TRUE,FALSE,FALSE
7649,Plato (0059),Phaedrus (012),233.e.5,"ἀλλ’ ἴσως προσήκει οὐ τοῖς σφόδρα δεομένοις χαρίζεσθαι, ἀλλὰ τοῖς μάλιστα ἀποδοῦναι χάριν δυναμένοις·",προσήκω,TRUE,TRUE,FALSE
7658,Plato (0059),Republic (030),441.e.4,"οὐκοῦν τῷ μὲν λογιστικῷ ἄρχειν προσήκει, σοφῷ ὄντι καὶ ἔχοντι τὴν ὑπὲρ ἁπάσης τῆς ψυχῆς προμήθειαν, τῷ δὲ θυμοειδεῖ ὑπηκόῳ εἶναι καὶ συμμάχῳ τούτου;",προσήκω,TRUE,FALSE,FALSE
7667,Plato (0059),Statesman (008),260.a.4,"τούτῳ δέ γε οἶμαι προσήκει κρίναντι μὴ τέλος ἔχειν μηδ’ ἀπηλλάχθαι, καθάπερ ὁ λογιστὴς ἀπήλλακτο, προστάττειν δὲ ἑκάστοις τῶν ἐργατῶν τό γε πρόσφορον ἕως ἂν ἀπεργάσωνται τὸ προσταχθέν.",προσήκω,TRUE,FALSE,FALSE
7671,Plato (0059),Statesman (008),311.b.7,"τοῦτο δὴ τέλος ὑφάσματος εὐθυπλοκίᾳ συμπλακὲν γίγνεσθαι φῶμεν πολιτικῆς πράξεως τὸ τῶν ἀνδρείων καὶ σωφρόνων ἀνθρώπων ἦθος, ὁπόταν ὁμονοίᾳ καὶ φιλίᾳ κοινὸν συναγαγοῦσα αὐτῶν τὸν βίον ἡ βασιλικὴ τέχνη, πάντων μεγαλοπρεπέστατον ὑφασμάτων καὶ ἄριστον ἀποτελέσασα τούς τ’ ἄλλους ἐν ταῖς πόλεσι πάντας δούλους καὶ ἐλευθέρους ἀμπίσχουσα, συνέχῃ τούτῳ τῷ πλέγματι, καὶ καθ’ ὅσον εὐδαίμονι προσήκει γίγνεσθαι πόλει τούτου μηδαμῇ μηδὲν ἐλλείπουσα ἄρχῃ τε καὶ ἐπιστατῇ.",προσήκω,TRUE,FALSE,FALSE
7678,Plato (0059),Timaeus (031),29.b.3,"τοῦ μὲν οὖν μονίμου καὶ βεβαίου καὶ μετὰ νοῦ καταφανοῦς μονίμους καὶ ἀμεταπτώτους—καθ’ ὅσον οἷόν τε καὶ ἀνελέγκτοις προσήκει λόγοις εἶναι καὶ ἀνικήτοις, τούτου δεῖ μηδὲν ἐλλείπειν—τοὺς δὲ τοῦ πρὸς μὲν ἐκεῖνο ἀπεικασθέντος, ὄντος δὲ εἰκόνος εἰκότας ἀνὰ λόγον τε ἐκείνων ὄντας·",προσήκω,TRUE,FALSE,FALSE
7691,Plato (0059),Charmides (018),173.b.4,"ἐκ δὴ τούτων οὕτως ἐχόντων ἄλλο ἂν ἡμῖν τι συμβαίνοι ἢ ὑγιέσιν τε τὰ σώματα εἶναι μᾶλλον ἢ νῦν, καὶ ἐν τῇ θαλάττῃ κινδυνεύοντας καὶ ἐν πολέμῳ σῴζεσθαι, καὶ τὰ σκεύη καὶ τὴν ἀμπεχόνην καὶ ὑπόδεσιν πᾶσαν καὶ τὰ χρήματα πάντα τεχνικῶς ἡμῖν εἰργασμένα εἶναι καὶ ἄλλα πολλὰ διὰ τὸ ἀληθινοῖς δημιουργοῖς χρῆσθαι;",συμβαίνω,TRUE,TRUE,FALSE
7704,Plato (0059),Laws (034),635.a.7,"οὐ γὰρ τό γε γνῶναί τι τῶν μὴ καλῶν ἄτιμον, ἀλλὰ ἴασιν ἐξ αὐτοῦ συμβαίνει γίγνεσθαι τῷ μὴ φθόνῳ τὰ λεγόμενα ἀλλ’ εὐνοίᾳ δεχομένῳ.",συμβαίνω,TRUE,TRUE,FALSE
7718,Plato (0059),Laws (034),850.b.6,"ἐὰν δ’ ἐν τοῖς ἔτεσι τούτοις αὐτῷ συμβῇ λόγου ἀξίῳ πρὸς εὐεργεσίαν τῆς πόλεως γεγονέναι τινὰ ἱκανήν, καὶ πιστεύῃ πείσειν βουλὴν καὶ ἐκκλησίαν, ἤ τινα ἀναβολὴν τῆς ἐξοικήσεως ἀξιῶν αὑτῷ γίγνεσθαι κυρίως, ἢ καὶ τὸ παράπαν διὰ βίου τινὰ μονήν, ἐπελθὼν καὶ πείσας τὴν πόλιν, ἅπερ ἂν πείσῃ, ταῦτα αὐτῷ τέλεα γιγνέσθω.",συμβαίνω,TRUE,TRUE,FALSE
7732,Plato (0059),Phaedo (004),68.e.5,"καίτοι καλοῦσί γε ἀκολασίαν τὸ ὑπὸ τῶν ἡδονῶν ἄρχεσθαι, ἀλλ’ ὅμως συμβαίνει αὐτοῖς κρατουμένοις ὑφ’ ἡδονῶν κρατεῖν ἄλλων ἡδονῶν.",συμβαίνω,TRUE,TRUE,FALSE
7739,Plato (0059),Protagoras (022),346.a.3,"τοὺς μὲν οὖν πονηρούς, ὅταν τοιοῦτόν τι αὐτοῖς συμβῇ, ὥσπερ ἁσμένους ὁρᾶν καὶ ψέγοντας ἐπιδεικνύναι καὶ κατηγορεῖν τὴν πονηρίαν τῶν γονέων ἢ πατρίδος, ἵνα αὐτοῖς ἀμελοῦσιν αὐτῶν μὴ ἐγκαλῶσιν οἱ ἄνθρωποι μηδ’ ὀνειδίζωσιν ὅτι ἀμελοῦσιν, ὥστε ἔτι μᾶλλον ψέγειν τε αὐτοὺς καὶ ἔχθρας ἑκουσίους πρὸς ταῖς ἀναγκαίαις προστίθεσθαι·",συμβαίνω,TRUE,TRUE,FALSE
7757,Plato (0059),Theaetetus (006),183.a.2,"καλὸν ἂν ἡμῖν συμβαίνοι τὸ ἐπανόρθωμα τῆς ἀποκρίσεως, προθυμηθεῖσιν ἀποδεῖξαι ὅτι πάντα κινεῖται, ἵνα δὴ ἐκείνη ἡ ἀπόκρισις ὀρθὴ φανῇ.",συμβαίνω,TRUE,TRUE,FALSE
7790,Plato (0059),Republic (030),344.a.2,"τοῦτον οὖν σκόπει, εἴπερ βούλει κρίνειν ὅσῳ μᾶλλον συμφέρει ἰδίᾳ αὑτῷ ἄδικον εἶναι ἢ τὸ δίκαιον.",συμφέρω,TRUE,TRUE,FALSE
7796,Plato (0059),Gorgias (023),485.d.3,"ὃ γὰρ νυνδὴ ἔλεγον, ὑπάρχει τούτῳ τῷ ἀνθρώπῳ, κἂν πάνυ εὐφυὴς ᾖ, ἀνάνδρῳ γενέσθαι φεύγοντι τὰ μέσα τῆς πόλεως καὶ τὰς ἀγοράς, ἐν αἷς ἔφη ὁ ποιητὴς τοὺς ἄνδρας ἀριπρεπεῖς γίγνεσθαι, καταδεδυκότι δὲ τὸν λοιπὸν βίον βιῶναι μετὰ μειρακίων ἐν γωνίᾳ τριῶν ἢ τεττάρων ψιθυρίζοντα, ἐλεύθερον δὲ καὶ μέγα καὶ ἱκανὸν μηδέποτε φθέγξασθαι.",ὑπάρχω,TRUE,FALSE,FALSE
7797,Plato (0059),Gorgias (023),492.a.4,"ἐπεὶ ὅσοις ἐξ ἀρχῆς ὑπῆρξεν ἢ βασιλέων ὑέσιν εἶναι ἢ αὐτοὺς τῇ φύσει ἱκανοὺς ἐκπορίσασθαι ἀρχήν τινα ἢ τυραννίδα ἢ δυναστείαν, τί ἂν τῇ ἀληθείᾳ αἴσχιον καὶ κάκιον εἴη σωφροσύνης καὶ δικαιοσύνης τούτοις τοῖς ἀνθρώποις, οἷς ἐξὸν ἀπολαύειν τῶν ἀγαθῶν καὶ μηδενὸς ἐμποδὼν ὄντος, αὐτοὶ ἑαυτοῖς δεσπότην ἐπαγάγοιντο τὸν τῶν πολλῶν ἀνθρώπων νόμον τε καὶ λόγον καὶ ψόγον;",ὑπάρχω,TRUE,TRUE,FALSE
